Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20,service 09 pids supported
21:47.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68986225,11.50742245,-,0,24.54763412,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:48.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68986225,11.50742245,-,0,24.54763412,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:49.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68986225,11.50742245,-,0,24.54763412,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:50.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68940449,11.50802898,-,0,24.54634094,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:51.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68940449,11.50802898,-,0,24.54634094,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:52.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68940449,11.50802898,-,0,24.54634094,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:53.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68940449,11.50802898,-,0,24.54634094,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:54.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68940449,11.50802898,-,0,24.54634094,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:55.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68940449,11.50802898,-,0,24.54634094,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:56.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68894672,11.50863552,-,0,24.54504776,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:57.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68894672,11.50863552,-,0,24.54504776,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:58.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68894672,11.50863552,-,0,24.54504776,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
21:59.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68894672,11.50863552,-,0,24.54504776,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:00.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68894672,11.50863552,-,0,24.54504776,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:01.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68894672,11.50863552,-,0,24.54504776,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:02.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68848991,11.5092411,-,0,24.54375648,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:03.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68848991,11.5092411,-,0,24.54375648,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:04.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68848991,11.5092411,-,0,24.54375648,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:05.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68848991,11.5092411,-,0,24.54375648,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:06.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68848991,11.5092411,-,0,24.54375648,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:07.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68848991,11.5092411,-,0,24.54375648,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:08.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6880331,11.50984573,-,0,24.54246521,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:09.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6880331,11.50984573,-,0,24.54246521,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:10.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6880331,11.50984573,-,0,24.54246521,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:11.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6880331,11.50984573,-,0,24.54246521,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:12.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6880331,11.50984573,-,0,24.54246521,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:13.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6880331,11.50984573,-,0,24.54246521,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:14.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.6880331,11.50984573,-,0,24.54246521,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:15.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68757629,11.51045036,-,0,24.54117775,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:16.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68757629,11.51045036,-,0,24.54117775,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:17.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68757629,11.51045036,-,0,24.54117775,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:18.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68757629,11.51045036,-,0,24.54117775,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:19.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68757629,11.51045036,-,0,24.54117775,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:20.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68757629,11.51045036,-,0,24.54117775,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:21.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68712139,11.51105404,-,0,24.53989029,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:22.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68712139,11.51105404,-,0,24.53989029,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:23.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68712139,11.51105404,-,0,24.53989029,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:24.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68712139,11.51105404,-,0,24.53989029,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:25.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68712139,11.51105404,-,0,24.53989029,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:26.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68712139,11.51105404,-,0,24.53989029,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:27.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68712139,11.51105404,-,0,24.53989029,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:28.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:29.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:30.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:31.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:32.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:33.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:34.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:35.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:36.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:37.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68666553,11.51165676,-,0,24.53860474,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:38.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68621159,11.51225948,-,0,24.53732109,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:39.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68621159,11.51225948,-,0,24.53732109,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:40.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68621159,11.51225948,-,0,24.53732109,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:41.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68621159,11.51225948,-,0,24.53732109,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:42.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68621159,11.51225948,-,0,24.53732109,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:43.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68621159,11.51225948,-,0,24.53732109,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:44.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68575764,11.51286125,-,0,24.53603745,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:45.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68575764,11.51286125,-,0,24.53603745,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:46.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68575764,11.51286125,-,0,24.53603745,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:47.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68575764,11.51286125,-,0,24.53603745,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:48.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68575764,11.51286125,-,0,24.53603745,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:49.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68575764,11.51286125,-,0,24.53603745,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:50.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68575764,11.51286125,-,0,24.53603745,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
22:51.5,-,3191777280,6,2147487744,-,-,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.45273018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,18,-,0,-,0,-,-,-,-,-,-,-,9,14.79384928,0,8.68530369,11.51346207,-,0,24.53475571,-,-,0,16.47058868,-,-,-,-,0.09384926,-,10.80000019,-,-,-
