Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20
29:14.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,134.5728149,173.9996349,37.28227152,32.54901886,0,31,-,26.66666603,-,1089,0.54434144,9.07235813,-,5450.518194,49.48524475,0.03020489,-,10,14.5037738,33.33872604,8.73571491,11.44702148,9.38000011,94.17718506,24.67716026,-,-,5.59234073,-,-,15.32427883,6.52545691,43.28892136,-0.19622622,-,12.80000019,44,152
29:15.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,134.5728149,173.9996349,37.28227152,32.54901886,0,31,-,26.66666603,-,1089,0.54434144,9.07235813,-,5450.518194,49.48524475,0.03020489,-,10,14.5037738,33.33872604,8.73571491,11.44702148,9.38000011,94.17718506,24.67716026,-,-,5.59234073,-,-,15.32427883,6.52545691,43.28892136,-0.19622622,-,12.80000019,44,152
29:16.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11057117,0.49886283,134.5728149,173.9996349,37.28227152,32.54901886,0,31,-,26.66666603,-,1089,0.54434144,9.07235813,-,5450.518194,49.48524475,0.03020489,-,10,14.5037738,33.33872604,8.73571491,11.44702148,9.38000011,94.17718506,24.67716026,-,-,5.59234073,-,-,15.32427883,6.52545691,43.28892136,-0.19622622,-,12.80000019,44,152
29:17.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,32.54901886,0,31,-,35.29411697,-,1145,0.60902309,10.1503849,-,5450.518194,49.48226929,0.03214006,-,10,14.5037738,12.45131683,8.74009132,11.4412899,11.13000011,35.17321014,24.6895237,-,-,6.21371192,-,-,15.14471912,6.60282469,42.7816925,-0.19622622,-,12.80000019,44,152
29:18.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.90196228,-5.46875,31,-,35.29411697,-,1145,0.60902309,10.1503849,-,5067.618566,49.48226929,0.03214006,-,10,14.5037738,12.45131683,8.74009132,11.4412899,11.13000011,35.17321014,24.6895237,-,-,6.21371192,-,-,15.14471912,6.60282469,42.7816925,-0.19622622,-,12.69999981,44,152
29:19.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.90196228,-5.46875,31,-,35.29411697,-,1145,0.60902309,10.1503849,-,5067.618566,49.48226929,0.03214006,-,10,14.5037738,12.45131683,8.74009132,11.4412899,11.13000011,35.17321014,24.6895237,-,-,6.21371192,-,-,15.14471912,6.60282469,42.7816925,-0.19622622,-,12.69999981,44,152
29:20.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.90196228,-5.46875,31,-,35.29411697,-,1145,0.60902309,10.1503849,-,5067.618566,49.48226929,0.03214006,-,10,14.5037738,12.45131683,8.74009132,11.4412899,11.13000011,35.17321014,24.6895237,-,-,6.21371192,-,-,15.14471912,6.60282469,42.7816925,-0.19622622,-,12.69999981,44,152
29:21.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.90196228,-5.46875,31,-,35.29411697,-,1145,0.60902309,10.1503849,-,5067.618566,49.48226929,0.03214006,-,10,14.5037738,12.45131683,8.74009132,11.4412899,11.13000011,35.17321014,24.6895237,-,-,6.21371192,-,-,15.14471912,6.60282469,42.7816925,-0.19622622,-,12.69999981,44,152
29:22.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.90196228,-5.46875,31,-,35.29411697,-,1145,0.60902309,10.1503849,-,5067.618566,49.48226929,0.03214006,-,10,14.5037738,12.45131683,8.74009132,11.4412899,11.13000011,35.17321014,24.6895237,-,-,6.21371192,-,-,15.14471912,6.60282469,42.7816925,-0.19622622,-,12.69999981,44,152
29:23.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.90196228,-5.46875,31,-,35.29411697,-,1145,0.60902309,10.1503849,-,5067.618566,49.48226929,0.03214006,-,10,14.5037738,12.45131683,8.74009132,11.4412899,11.13000011,35.17321014,24.6895237,-,-,6.21371192,-,-,15.14471912,6.60282469,42.7816925,-0.19622622,-,12.69999981,44,152
29:24.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.90196228,-5.46875,31,-,46.27450943,-,898,0.60902309,10.1503849,-,5067.618566,49.48226929,0.03214006,-,10,14.5037738,12.97715473,8.74507618,11.43476868,8.97000027,36.65862656,24.70360565,-,-,4.97096954,-,-,15.01721478,6.65888596,42.4215126,-0.19622622,-,12.69999981,42,152
29:25.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.50980377,1.5625,31,-,46.27450943,-,898,0.60902309,10.1503849,-,4684.718937,49.48226929,0.03214006,-,10,14.5037738,12.97715473,8.74507618,11.43476868,8.97000027,36.65862656,24.70360565,-,-,4.97096954,-,-,15.01721478,6.65888596,42.4215126,-0.19622622,-,12.30000019,42,152
29:26.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.50980377,1.5625,31,-,46.27450943,-,898,0.60902309,10.1503849,-,4684.718937,49.48226929,0.03214006,-,10,14.5037738,12.97715473,8.74507618,11.43476868,8.97000027,36.65862656,24.70360565,-,-,4.97096954,-,-,15.01721478,6.65888596,42.4215126,-0.19622622,-,12.30000019,42,152
29:27.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.14462427,0.43474717,134.5728149,174.5902296,37.28227152,34.50980377,1.5625,31,-,46.27450943,-,898,0.60902309,10.1503849,-,4684.718937,49.48226929,0.03214006,-,10,14.5037738,12.97715473,8.74507618,11.43476868,8.97000027,36.65862656,24.70360565,-,-,4.97096954,-,-,15.01721478,6.65888596,42.4215126,-0.19622622,-,12.30000019,42,152
29:28.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,34.50980377,1.5625,31,-,46.27450943,-,1012,0.57851052,9.64184189,-,4684.718937,49.47950745,0.03393473,-,10,14.5037738,7.85926008,8.74403477,11.43612957,9,22.20129967,24.70066452,-,-,5.59234073,-,-,14.6195507,6.84001303,41.29816437,-0.19622622,-,12.30000019,42,152
29:29.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,33.72549057,-1.5625,31,-,61.5686264,-,1012,0.57851052,9.64184189,-,4684.718937,49.47950745,0.03393473,-,10,14.5037738,7.85926008,8.74403477,11.43612957,9,22.20129967,24.70066452,-,-,5.59234073,-,-,14.6195507,6.84001303,41.29816437,-0.19622622,-,12.80000019,42,152
29:30.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,33.72549057,-1.5625,31,-,61.5686264,-,1012,0.57851052,9.64184189,-,4588.99403,49.47950745,0.03393473,-,10,14.5037738,7.85926008,8.74403477,11.43612957,9,22.20129967,24.70066452,-,-,5.59234073,-,-,14.6195507,6.84001303,41.29816437,-0.19622622,-,12.80000019,42,152
29:31.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,33.72549057,-1.5625,31,-,61.5686264,-,1012,0.57851052,9.64184189,-,4588.99403,49.47950745,0.03393473,-,10,14.5037738,7.85926008,8.74403477,11.43612957,9,22.20129967,24.70066452,-,-,5.59234073,-,-,14.6195507,6.84001303,41.29816437,-0.19622622,-,12.80000019,42,152
29:32.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,33.72549057,-1.5625,31,-,61.5686264,-,1012,0.57851052,9.64184189,-,4588.99403,49.47950745,0.03393473,-,10,14.5037738,7.85926008,8.74403477,11.43612957,9,22.20129967,24.70066452,-,-,5.59234073,-,-,14.6195507,6.84001303,41.29816437,-0.19622622,-,12.80000019,42,152
29:33.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,33.72549057,-1.5625,31,-,61.5686264,-,1012,0.57851052,9.64184189,-,4588.99403,49.47950745,0.03393473,-,10,14.5037738,7.85926008,8.74403477,11.43612957,9,22.20129967,24.70066452,-,-,5.59234073,-,-,14.6195507,6.84001303,41.29816437,-0.19622622,-,12.80000019,42,152
29:34.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,33.72549057,-1.5625,31,-,61.5686264,-,1012,0.57851052,9.64184189,-,4588.99403,49.47950745,0.03393473,-,10,14.5037738,7.85926008,8.74403477,11.43612957,9,22.20129967,24.70066452,-,-,5.59234073,-,-,14.6195507,6.84001303,41.29816437,-0.19622622,-,12.80000019,42,152
29:35.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,33.72549057,-1.5625,32,-,61.5686264,-,1011,0.57851052,9.64184189,-,4588.99403,49.47950745,0.03393473,-,10,14.5037738,6.34759092,8.74122238,11.4398098,9.32999992,17.93104744,24.69271851,-,-,5.59234073,-,-,14.18418407,7.04995918,40.06831741,-0.19622622,-,12.80000019,42,152
29:36.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,35.29411697,-1.5625,32,-,61.5686264,-,1011,0.57851052,9.64184189,-,4588.99403,49.47950745,0.03393473,-,10,14.5037738,6.34759092,8.74122238,11.4398098,9.32999992,17.93104744,24.69271851,-,-,5.59234073,-,-,14.18418407,7.04995918,40.06831741,-0.19622622,-,12.80000019,42,152
29:37.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,35.29411697,-4.6875,32,-,61.5686264,-,1011,0.57851052,9.64184189,-,5259.06838,49.47950745,0.03393473,-,10,14.5037738,6.34759092,8.74122238,11.4398098,9.32999992,17.93104744,24.69271851,-,-,5.59234073,-,-,14.18418407,7.04995918,40.06831741,-0.19622622,-,12.80000019,42,152
29:38.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.55662691,0.43984051,134.5728149,174.7675692,37.28227152,35.29411697,-4.6875,32,-,61.5686264,-,1011,0.57851052,9.64184189,-,5259.06838,49.47950745,0.03393473,-,10,14.5037738,6.34759092,8.74122238,11.4398098,9.32999992,17.93104744,24.69271851,-,-,5.59234073,-,-,14.18418407,7.04995918,40.06831741,-0.19622622,-,12.80000019,42,152
29:39.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,35.29411697,-4.6875,32,-,61.5686264,-,1011,0.4536252,7.56042004,-,5259.06838,49.47727203,0.03538885,-,10,14.64881154,10.15832233,8.74288368,11.43763542,5.82999992,28.69582748,24.69741249,-,-,5.59234073,-,-,13.98289108,7.15144777,39.49969482,-0.05118848,-,12.80000019,38,152
29:40.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,35.29411697,-4.6875,32,-,69.41176605,-,806,0.4536252,7.56042004,-,5259.06838,49.47727203,0.03538885,-,10,14.64881154,10.15832233,8.74288368,11.43763542,5.82999992,28.69582748,24.69741249,-,-,3.72822715,-,-,13.98289108,7.15144777,39.49969482,-0.05118848,-,12.80000019,38,152
29:41.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,33.33333206,3.90625,32,-,69.41176605,-,806,0.4536252,7.56042004,-,4333.727611,49.47727203,0.03538885,-,10,14.64881154,10.15832233,8.74288368,11.43763542,5.82999992,28.69582748,24.69741249,-,-,3.72822715,-,-,13.98289108,7.15144777,39.49969482,-0.05118848,-,12.69999981,38,152
29:42.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,33.33333206,3.90625,32,-,69.41176605,-,806,0.4536252,7.56042004,-,4333.727611,49.47727203,0.03538885,-,10,14.64881154,10.15832233,8.74288368,11.43763542,5.82999992,28.69582748,24.69741249,-,-,3.72822715,-,-,13.98289108,7.15144777,39.49969482,-0.05118848,-,12.69999981,38,152
29:43.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,33.33333206,3.90625,32,-,69.41176605,-,806,0.4536252,7.56042004,-,4333.727611,49.47727203,0.03538885,-,10,14.64881154,10.15832233,8.74288368,11.43763542,5.82999992,28.69582748,24.69741249,-,-,3.72822715,-,-,13.98289108,7.15144777,39.49969482,-0.05118848,-,12.69999981,38,152
29:44.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,33.33333206,3.90625,32,-,69.41176605,-,806,0.4536252,7.56042004,-,4333.727611,49.47727203,0.03538885,-,10,14.64881154,10.15832233,8.74288368,11.43763542,5.82999992,28.69582748,24.69741249,-,-,3.72822715,-,-,13.98289108,7.15144777,39.49969482,-0.05118848,-,12.69999981,38,152
29:45.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,33.33333206,3.90625,32,-,69.41176605,-,806,0.4536252,7.56042004,-,4333.727611,49.47727203,0.03538885,-,10,14.64881154,10.15832233,8.74288368,11.43763542,5.82999992,28.69582748,24.69741249,-,-,3.72822715,-,-,13.98289108,7.15144777,39.49969482,-0.05118848,-,12.69999981,38,152
29:46.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,33.33333206,3.90625,32,-,69.41176605,-,806,0.4536252,7.56042004,-,4333.727611,49.47727203,0.03538885,-,10,14.5037738,10.15832233,8.74288368,11.43763542,5.82999992,28.69582748,24.69741249,-,-,3.72822715,-,-,13.98289108,7.15144777,39.49969482,-0.19622622,-,12.69999981,38,152
29:47.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,33.33333206,3.90625,32,-,47.84313583,-,820,0.4536252,7.56042004,-,4333.727611,49.47727203,0.03538885,-,10,14.5037738,4.54444456,8.73796749,11.44407082,7.65999985,12.83741474,24.68352509,-,-,0,-,-,13.53344154,7.38894987,38.23006058,-0.19622622,-,12.69999981,39,152
29:48.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,34.90196228,-3.125,32,-,47.84313583,-,820,0.4536252,7.56042004,-,4301.819309,49.47727203,0.03538885,-,10,14.5037738,4.54444456,8.73796749,11.44407082,7.65999985,12.83741474,24.68352509,-,-,0,-,-,13.53344154,7.38894987,38.23006058,-0.19622622,-,12.69999981,39,152
29:49.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,34.90196228,-3.125,32,-,47.84313583,-,820,0.4536252,7.56042004,-,4301.819309,49.47727203,0.03538885,-,10,14.5037738,4.54444456,8.73796749,11.44407082,7.65999985,12.83741474,24.68352509,-,-,0,-,-,13.53344154,7.38894987,38.23006058,-0.19622622,-,12.69999981,39,152
29:50.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50465407,0.44217397,134.5728149,174.682654,37.28227152,34.90196228,-3.125,32,-,47.84313583,-,820,0.4536252,7.56042004,-,4301.819309,49.47727203,0.03538885,-,10,14.5037738,4.54444456,8.73796749,11.44407082,7.65999985,12.83741474,24.68352509,-,-,0,-,-,13.53344154,7.38894987,38.23006058,-0.19622622,-,12.69999981,39,152
29:51.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,34.90196228,-3.125,32,-,47.84313583,-,838,0.54377806,9.0629673,-,4301.819309,49.47460175,0.03712335,-,10,14.5037738,0,8.73748112,11.44470787,8.30000019,0,24.68214989,-,-,0.62137119,-,-,13.50414848,7.4049778,38.14731216,-0.19622622,-,12.69999981,40,152
29:52.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,35.68627548,0,32,-,50.98039246,-,838,0.54377806,9.0629673,-,4301.819309,49.47460175,0.03712335,-,10,14.5037738,0,8.73748112,11.44470787,8.30000019,0,24.68214989,-,-,0.62137119,-,-,13.50414848,7.4049778,38.14731216,-0.19622622,-,12.80000019,40,152
29:53.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,35.68627548,0,32,-,50.98039246,-,838,0.54377806,9.0629673,-,4397.544216,49.47460175,0.03712335,-,10,14.5037738,0,8.73748112,11.44470787,8.30000019,0,24.68214989,-,-,0.62137119,-,-,13.50414848,7.4049778,38.14731216,-0.19622622,-,12.80000019,40,152
29:54.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,35.68627548,0,32,-,50.98039246,-,838,0.54377806,9.0629673,-,4397.544216,49.47460175,0.03712335,-,10,14.5037738,0,8.73748112,11.44470787,8.30000019,0,24.68214989,-,-,0.62137119,-,-,13.50414848,7.4049778,38.14731216,-0.19622622,-,12.80000019,40,152
29:55.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,35.68627548,0,32,-,50.98039246,-,838,0.54377806,9.0629673,-,4397.544216,49.47460175,0.03712335,-,10,14.5037738,0,8.73748112,11.44470787,8.30000019,0,24.68214989,-,-,0.62137119,-,-,13.50414848,7.4049778,38.14731216,-0.19622622,-,12.80000019,40,152
29:56.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,35.68627548,0,32,-,50.98039246,-,838,0.54377806,9.0629673,-,4397.544216,49.47460175,0.03712335,-,10,14.5037738,0,8.73748112,11.44470787,8.30000019,0,24.68214989,-,-,0.62137119,-,-,13.50414848,7.4049778,38.14731216,-0.19622622,-,12.80000019,40,152
29:57.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,35.68627548,0,32,-,50.98039246,-,838,0.54377806,9.0629673,-,4397.544216,49.47460175,0.03712335,-,10,14.5037738,0,8.73748112,11.44470787,8.30000019,0,24.68214989,-,-,0.62137119,-,-,13.50414848,7.4049778,38.14731216,-0.19622622,-,12.80000019,40,152
29:58.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,35.68627548,0,32,-,50.98039246,-,821,0.54377806,9.0629673,-,4397.544216,49.47460175,0.03712335,-,10,14.5037738,1.06438065,8.72851658,11.45646191,7.51999998,3.00672483,24.65682793,-,-,0.62137119,-,-,12.96328926,7.71393156,36.61946106,-0.19622622,-,12.80000019,40,152
29:59.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,36.47058868,-0.78125,32,-,47.45098114,-,821,0.54377806,9.0629673,-,4493.269123,49.47460175,0.03712335,-,10,14.5037738,1.06438065,8.72851658,11.45646191,7.51999998,3.00672483,24.65682793,-,-,0.62137119,-,-,12.96328926,7.71393156,36.61946106,-0.19622622,-,12.80000019,40,152
30:00.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,36.47058868,-0.78125,32,-,47.45098114,-,821,0.54377806,9.0629673,-,4493.269123,49.47460175,0.03712335,-,10,14.5037738,1.06438065,8.72851658,11.45646191,7.51999998,3.00672483,24.65682793,-,-,0.62137119,-,-,12.96328926,7.71393156,36.61946106,-0.19622622,-,12.80000019,40,152
30:01.5,-,2554003456,6,2685927424,-,-,255,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.68030844,0.44952585,134.5728149,174.6081873,37.28227152,36.47058868,-0.78125,32,-,47.45098114,-,821,0.54377806,9.0629673,-,4493.269123,49.47460175,0.03712335,-,10,14.5037738,1.06438065,8.72851658,11.45646191,7.51999998,3.00672483,24.65682793,-,-,0.62137119,-,-,12.96328926,7.71393156,36.61946106,-0.19622622,-,12.80000019,40,152
